# t (s)	mx ()	my ()	mz ()
5.40151092591714e-10	0.999157	1.0129e-08	-1.606127e-10
5.452373996953438e-10	0.99950504	1.0235304e-08	1.4096942e-10
5.500732369561978e-10	0.99962634	9.842439e-09	5.124585e-10
5.551720848788456e-10	0.99951977	8.963113e-09	8.1259627e-10
5.600309656777653e-10	0.99917746	8.227068e-09	1.1393102e-09
5.65166414936509e-10	0.99855953	6.97452e-09	1.6165264e-09
5.70016344277606e-10	0.9977835	5.6503318e-09	1.9389073e-09
5.750892190167226e-10	0.9969025	3.9563877e-09	2.0648554e-09
5.801503992341465e-10	0.996152	2.5374496e-09	2.0931648e-09
5.852130166372048e-10	0.9957354	9.521214e-10	2.0171915e-09
5.900318238429746e-10	0.9957637	-1.867267e-09	1.8851771e-09
5.951210434120106e-10	0.9962284	-3.0597298e-09	1.745941e-09
6.002327181094195e-10	0.9969955	-4.097357e-09	1.4108497e-09
6.051127231804061e-10	0.9978117	-4.7975823e-09	1.0867356e-09
6.100154977262378e-10	0.99854374	-5.4723865e-09	9.480772e-10
6.151975822580871e-10	0.999109	-6.1263923e-09	6.5747213e-10
6.201218196137981e-10	0.9994157	-6.5816543e-09	4.7230536e-10
6.250152343717152e-10	0.9995095	-6.801197e-09	1.4299152e-10
6.301487522799823e-10	0.9993994	-6.3921544e-09	-1.964328e-10
6.350190488839818e-10	0.9991038	-6.2950933e-09	-4.1944181e-10
6.401444541194892e-10	0.99860674	-5.2921307e-09	-7.5626627e-10
6.450150061541036e-10	0.9980022	-5.0795212e-09	-8.527494e-10
6.501350610736782e-10	0.99731493	-4.192107e-09	-1.0231838e-09
6.552135893253524e-10	0.99670094	-2.763925e-09	-1.1341106e-09
6.6001190355035e-10	0.9963021	-2.592913e-09	-1.2511037e-09
6.650501917812853e-10	0.9961722	-7.857312e-10	-1.3449869e-09
6.700876978952188e-10	0.9963756	-4.8530457e-11	-1.3709854e-09
6.751337470300689e-10	0.99686784	9.91408e-10	-1.3363208e-09
6.801943627420254e-10	0.99752724	1.7239867e-09	-1.1837965e-09
6.850186784781614e-10	0.9981623	2.669175e-09	-9.740756e-10
6.901159894126013e-10	0.9987014	3.491882e-09	-7.403783e-10
6.952341426578178e-10	0.9990269	3.4063758e-09	-4.0499823e-10
7.001167037332559e-10	0.99913687	3.380955e-09	-2.9060498e-10
7.050206190434452e-10	0.99910146	3.1151932e-09	-3.7120022e-11
7.102079624393945e-10	0.9989637	2.7269496e-09	6.9618096e-11
7.151373428763896e-10	0.9987543	2.9164493e-09	5.690774e-11
7.200155249108719e-10	0.99845093	2.3155962e-09	1.1843743e-10
7.251199294800864e-10	0.9980113	1.8118037e-09	4.044205e-11
7.302124037582559e-10	0.997483	1.5021332e-09	2.507407e-10
7.35048572148753e-10	0.99699426	1.2895236e-09	2.3745259e-10
