# t (s)	mx ()	my ()	mz ()
1.9501416456206088e-10	0.98649013	-0.018005729	-0.0015194645
2.0001012196190313e-10	0.988104	-0.022142792	-0.0025565426
2.0500210714101633e-10	0.99062675	-0.025604272	-0.0036601222
2.1000148039661715e-10	0.9931964	-0.028280012	-0.0047875177
2.1501568541645417e-10	0.99519074	-0.030079097	-0.0059099942
2.200061184601683e-10	0.996472	-0.030960433	-0.0069934377
2.2501585873334115e-10	0.9972813	-0.030981354	-0.008030988
2.3001508721150275e-10	0.99781305	-0.030254506	-0.009018746
2.3501042684661736e-10	0.9980804	-0.02891604	-0.009977799
2.400036782026928e-10	0.9978261	-0.0270506	-0.01093487
2.4500337789083553e-10	0.99658304	-0.024654329	-0.011917484
2.50000190203534e-10	0.9940161	-0.02166314	-0.012908427
2.550038994173357e-10	0.99017525	-0.01800211	-0.013819471
2.6000119181196716e-10	0.98582554	-0.013704109	-0.014524661
2.650134735009434e-10	0.9824423	-0.00888299	-0.014937744
2.700149578775875e-10	0.9816381	-0.0037505606	-0.0150556555
2.7500304397802084e-10	0.9839935	0.0015062474	-0.014963595
2.8000695692189654e-10	0.9884474	0.0067667617	-0.014784527
2.850152031440524e-10	0.9929437	0.011918095	-0.014624513
2.9001432388930566e-10	0.995946	0.016888807	-0.014533529
2.9500066470749904e-10	0.99715513	0.021658733	-0.014507319
3.000004844401919e-10	0.9971766	0.026309922	-0.014505716
3.0501182017306067e-10	0.9967986	0.030979604	-0.014438186
3.1000907747564896e-10	0.9964348	0.03576288	-0.014140636
3.15009720922607e-10	0.9958761	0.040591516	-0.013408945
3.2001299588671473e-10	0.9943846	0.045076333	-0.012119463
3.250027087868664e-10	0.99125224	0.048666246	-0.010318821
3.300105477493657e-10	0.9865819	0.050975893	-0.0081743095
3.350036849291327e-10	0.98165184	0.051846996	-0.0059099835
3.4001458336542845e-10	0.9782081	0.051276967	-0.0036836872
3.450137045976523e-10	0.9776747	0.04928763	-0.0016309285
3.500027262233559e-10	0.98027134	0.045919336	0.00019826449
3.5500767442913395e-10	0.9850219	0.04118459	0.001848237
3.600073116216716e-10	0.9903183	0.035137575	0.0033863008
3.6500893549935283e-10	0.994535	0.027820118	0.0048720245
3.700139553454814e-10	0.9964655	0.019252678	0.006311416
3.750068009682591e-10	0.9959898	0.009505142	0.007628506
3.8000180591729735e-10	0.99404395	-0.001336126	0.008692469
3.85014493022858e-10	0.99204296	-0.013097267	0.009343367
3.9001457556906324e-10	0.9910864	-0.025407666	0.009424546
3.9500342226625735e-10	0.9910109	-0.037883118	0.0088068545
4.0001275644946835e-10	0.990361	-0.050086938	0.0073514064
4.0500981982668e-10	0.9874984	-0.061217044	0.004988267
4.100099190673766e-10	0.98218006	-0.070498206	0.001814656
4.1501237142531394e-10	0.9760976	-0.07736206	-0.0018335757
4.200001741642244e-10	0.9719827	-0.08171857	-0.0055271857
4.250031840183958e-10	0.971947	-0.08387747	-0.009012666
4.3000283237522654e-10	0.9761454	-0.08409044	-0.012250073
4.350027816229782e-10	0.98244524	-0.082283646	-0.015405463
4.400049821601745e-10	0.98771065	-0.0779938	-0.01866622
4.4500747240672516e-10	0.98984677	-0.07064982	-0.022067543
4.50012995344414e-10	0.9891987	-0.06001526	-0.025476292
4.55005815969205e-10	0.98792154	-0.04641541	-0.028706275
4.600014092050401e-10	0.9880932	-0.03032623	-0.031644806
4.6501549224489336e-10	0.99013656	-0.012054644	-0.03418546
4.700156911052874e-10	0.99241346	0.008061906	-0.036084373
4.750013266199116e-10	0.99254346	0.029579444	-0.03697214
4.800036736071356e-10	0.9890636	0.051689897	-0.036467955
4.850061964019743e-10	0.98218167	0.073009774	-0.034344092
