# t (s)	mx ()	my ()	mz ()
7.30006993916672e-10	-0.9846631	0.07862393	-0.040996395
7.350004960928464e-10	-0.99078953	0.040341333	-0.04059999
7.40013842076279e-10	-0.99116683	0.0039933133	-0.03764896
7.450000376977579e-10	-0.9879279	-0.028839188	-0.03220437
7.500005635228723e-10	-0.98300046	-0.057793193	-0.024975259
7.550149749801957e-10	-0.97773314	-0.08226146	-0.01740456
7.600048617728848e-10	-0.97288704	-0.101837605	-0.011141572
7.650023004777634e-10	-0.96936965	-0.11698582	-0.0068296473
7.700012417403307e-10	-0.9681	-0.12843874	-0.003816251
7.750099600758062e-10	-0.9693721	-0.13698532	-0.0010878254
7.800066076556295e-10	-0.97268856	-0.14298101	0.0018996713
7.850068992955023e-10	-0.97672224	-0.14649561	0.0054587526
7.900084317840472e-10	-0.9801685	-0.14744626	0.009734491
7.950060532073373e-10	-0.98276395	-0.14572121	0.014748147
8.000111693126063e-10	-0.9848668	-0.14116473	0.020363003
8.050053263494514e-10	-0.98678577	-0.13380086	0.026013259
8.100089577045409e-10	-0.98858225	-0.12365649	0.03103131
8.150141950339911e-10	-0.9898898	-0.110724464	0.034937564
8.20011043526127e-10	-0.9903781	-0.09532084	0.037558228
8.250130776709838e-10	-0.9901644	-0.07812598	0.038976975
8.30001889814996e-10	-0.9897898	-0.060206536	0.03941287
8.350079922492214e-10	-0.9897831	-0.042363204	0.03913392
8.400150575212438e-10	-0.9902077	-0.025047913	0.038400322
8.450073126073952e-10	-0.99084616	-0.008349699	0.037533212
8.500002060157523e-10	-0.99163234	0.0076337825	0.03676957
8.550093950108288e-10	-0.9925993	0.02259812	0.03608998
8.600032433822169e-10	-0.99368	0.036013745	0.03519001
8.650145855445897e-10	-0.9946801	0.047530726	0.033552185
8.700125742893273e-10	-0.9953341	0.056687962	0.030841773
8.750136050949482e-10	-0.99554926	0.06320322	0.027168643
8.800160329705784e-10	-0.9955291	0.0668188	0.022931159
8.850031710014527e-10	-0.99558634	0.06742531	0.018529342
8.900041547791677e-10	-0.99580497	0.065113224	0.014256882
8.950047441194691e-10	-0.9959767	0.060158215	0.010440614
9.000097434460635e-10	-0.9958628	0.053043947	0.007402289
9.050027017086314e-10	-0.9954751	0.044395592	0.005395535
9.100146578175215e-10	-0.99504185	0.034726284	0.0043962463
9.150129475441597e-10	-0.99482566	0.02459033	0.004091992
9.200130759689709e-10	-0.99492764	0.014329357	0.004070129
9.250131274324888e-10	-0.9952604	0.0041583083	0.0040443907
9.300126688846653e-10	-0.99567413	-0.0058117975	0.003933143
9.350142556275791e-10	-0.9960669	-0.015486666	0.003843993
9.400021107460215e-10	-0.9964184	-0.024669886	0.003940911
9.45008108326367e-10	-0.9967362	-0.03315385	0.0043712645
9.50015802923096e-10	-0.9969886	-0.040606767	0.005284763
9.550088871169445e-10	-0.99712324	-0.046747047	0.0067870826
9.600031494141332e-10	-0.9970996	-0.051383898	0.008871434
9.650140691823728e-10	-0.9969138	-0.05438494	0.011380678
9.700084809028977e-10	-0.996602	-0.055695504	0.013994151
9.750159255400333e-10	-0.99620384	-0.055352632	0.01639597
9.800032216461754e-10	-0.99576825	-0.053467963	0.0183679
9.850050783878454e-10	-0.9953613	-0.050256964	0.019885741
9.90007997972611e-10	-0.99508065	-0.046032112	0.020992862
9.950129593787783e-10	-0.99501824	-0.041108117	0.021764174
1e-09	-0.9952105	-0.035771552	0.022273937
