# t (s)	mx ()	my ()	mz ()
1.3101669396083778e-10	0.66730034	0.6528172	-0.139272
1.3200877502254555e-10	0.6564621	0.6637676	-0.14091367
1.330008349291896e-10	0.6453038	0.67470694	-0.1425446
1.340204762983894e-10	0.6334953	0.6859262	-0.14421375
1.3501277104222412e-10	0.62166595	0.69680744	-0.14583564
1.3600488985516736e-10	0.60949814	0.7076361	-0.1474595
1.370247465425425e-10	0.59662616	0.71869886	-0.14913644
1.3801714602975394e-10	0.5837369	0.7293803	-0.150781
1.390095749127244e-10	0.5704777	0.7399626	-0.15244342
1.4000207505991822e-10	0.55683684	0.75042737	-0.15412878
1.4102229633807722e-10	0.5424055	0.7610402	-0.15588987
1.4201501337146712e-10	0.52795196	0.77120465	-0.15763547
1.430078038904782e-10	0.51307887	0.78118676	-0.15941599
1.4400073860902819e-10	0.49777243	0.79096276	-0.16123378
1.4502132906212245e-10	0.4815776	0.80076766	-0.16314182
1.4601458978470228e-10	0.46535513	0.81004494	-0.16503692
1.4700801515056477e-10	0.4486651	0.81903344	-0.16696814
1.4800153540656058e-10	0.43150085	0.8277027	-0.16893192
1.4902276379312966e-10	0.41335982	0.8362478	-0.17097902
1.5001669518326044e-10	0.3952166	0.84417653	-0.1729925
1.5101079552549477e-10	0.37659124	0.85169196	-0.17501913
1.5200507242404975e-10	0.3574885	0.8587634	-0.17704965
1.5302711712401459e-10	0.3373682	0.8655361	-0.17912972
1.5402173346289806e-10	0.3173308	0.87161475	-0.1811355
1.5501647763012246e-10	0.2968585	0.87716174	-0.18311162
1.560113743152471e-10	0.27597305	0.88215244	-0.18504618
1.5700637226711638e-10	0.25470224	0.88656497	-0.1869272
1.580014081015618e-10	0.2330777	0.8903806	-0.18874323
1.5902422430986588e-10	0.21051721	0.8936651	-0.19053082
1.6001940758363251e-10	0.1882803	0.8962294	-0.19218302
1.610147173481233e-10	0.16579773	0.8981645	-0.19374058
1.6201014901189966e-10	0.14310992	0.89946735	-0.19519581
1.6300563753110385e-10	0.12025972	0.9001391	-0.19654205
1.6400121697655755e-10	0.09728819	0.90018463	-0.19777413
1.6502447455453444e-10	0.07359762	0.89958787	-0.19891691
1.660202426020191e-10	0.050507367	0.8983933	-0.1999057
1.6701606436654344e-10	0.027420755	0.8966079	-0.20077081
1.6801200168825047e-10	0.0043751807	0.89424896	-0.20151109
1.6900802168501604e-10	-0.018591331	0.89133584	-0.20212603
1.700041767505696e-10	-0.041444458	0.88788927	-0.20261577
1.7100052630176302e-10	-0.06415186	0.8839312	-0.20298104
1.7202452596314022e-10	-0.08729958	0.87935567	-0.20322782
1.7301802073972196e-10	-0.10954353	0.8744489	-0.20334408
1.7400996405327351e-10	-0.1315146	0.8691145	-0.20334089
1.7500176726778557e-10	-0.15321912	0.8633699	-0.20322043
1.7602117034197884e-10	-0.17522828	0.8570617	-0.20297664
1.7701311542147265e-10	-0.19633096	0.8505542	-0.20262496
1.7800508551201473e-10	-0.21710457	0.84370506	-0.20216265
1.790246647236439e-10	-0.23809351	0.83633184	-0.20157485
1.8001652720070895e-10	-0.2581419	0.828856	-0.200896
1.8100740691295662e-10	-0.27779096	0.8211088	-0.20011503
1.8202558718120605e-10	-0.29757217	0.8128775	-0.19920823
1.830163077304968e-10	-0.31640962	0.8046229	-0.19822708
1.8400695792764817e-10	-0.33483082	0.79614353	-0.19715115
1.8502530128030812e-10	-0.35332525	0.78720903	-0.19594885
1.8601608496921162e-10	-0.37088203	0.77831894	-0.19468777
1.8700690745311167e-10	-0.38800243	0.76924825	-0.1933387
1.8802549590679609e-10	-0.40514264	0.7597493	-0.19186212
1.890165468170412e-10	-0.4213689	0.750351	-0.19033971
1.9000768484944424e-10	-0.43715093	0.7408107	-0.18873379
1.9102652908306547e-10	-0.45290965	0.7308694	-0.18699677
1.9201788217104963e-10	-0.46779266	0.7210785	-0.18522306
1.930093420110001e-10	-0.4822358	0.7111831	-0.18336658
1.9400087024813684e-10	-0.49624264	0.7011966	-0.18142681
1.9502007282149822e-10	-0.51019067	0.6908516	-0.17934528
1.9601178359429022e-10	-0.5233319	0.68072283	-0.17723346
1.9700358656306115e-10	-0.5360584	0.67054665	-0.17503482
1.980231811104516e-10	-0.5487185	0.66005397	-0.17268293
1.9901519221225332e-10	-0.5606362	0.6498323	-0.17030415
2.0000718154764507e-10	-0.5721726	0.63961625	-0.16783533
2.0102693309363135e-10	-0.58365	0.62913954	-0.16520293
2.020190943405559e-10	-0.5944616	0.61899036	-0.16254999
2.030114395233338e-10	-0.6049421	0.60890174	-0.15980686
2.0400386876468283e-10	-0.6151084	0.5988931	-0.15697545
2.0502399183708415e-10	-0.62524956	0.5887078	-0.15397593
2.0601655081958339e-10	-0.6348358	0.5789138	-0.15097421
2.07009285319782e-10	-0.6441651	0.56924653	-0.14789402
2.0800215089598228e-10	-0.65325487	0.55971795	-0.14474025
2.0902289105105965e-10	-0.6623659	0.5500774	-0.14142707
2.1001612834031387e-10	-0.67101836	0.5408544	-0.13813975
2.1100954704412453e-10	-0.6794737	0.53178936	-0.13479471
2.1200336661880382e-10	-0.6877419	0.5228824	-0.13139647
2.130248967894506e-10	-0.69604695	0.51389617	-0.12785469
2.140191795223078e-10	-0.70394254	0.5053137	-0.12436492
2.1501359550867865e-10	-0.7116505	0.49689186	-0.120837785
2.1600829399957963e-10	-0.7191647	0.48862985	-0.11727798
2.1700330139818372e-10	-0.7264751	0.48052943	-0.11369151
2.1802620678849233e-10	-0.73376167	0.472377	-0.109985605
2.19021723539658e-10	-0.74061555	0.46461904	-0.10637004
2.20017501735833e-10	-0.74722147	0.45704046	-0.102756456
2.2101317997296075e-10	-0.75356233	0.44965303	-0.09916045
2.2200899620067312e-10	-0.7596266	0.44246405	-0.09559816
2.2300270547428674e-10	-0.76539105	0.4354979	-0.0920971
2.2402307026015416e-10	-0.77100396	0.42856774	-0.08858073
2.250156435565498e-10	-0.77616227	0.42204684	-0.08526014
2.2600811253469348e-10	-0.7810217	0.41574344	-0.082062185
2.270006453235693e-10	-0.7855845	0.409651	-0.07900907
2.280206480848637e-10	-0.78996706	0.40359867	-0.07604451
2.2901300625579967e-10	-0.7939364	0.39789653	-0.07334691
2.300053153498059e-10	-0.79761684	0.39235646	-0.07084759
2.3102518846189198e-10	-0.80109894	0.38680384	-0.06849536
